486017419,394915527
174996251,18621078
317759054,505593492
3,656429
55000447,488073698
13936326,1678357639
288617434,254307695
274985950,1931345
221821330,307111500
593635705,535994663
590084258,299713488
228122608,9396655
486017419,1715341170
174847317,486017419
19285201,307227716
19285201,54601457
13936326,1079416765
228122608,737996798
175386593,362452596
3,148703
199691054,958208
583103756,275087186
224248575,1998907649
472531775,417150863
2064862709,958208
489291667,286905153
3,1525015
6596995,49895118
351302287,263802935
32566036,254439571
32782367,1534807838
3,2098501
298177856,2068252931
3,1167058249
351302287,1918838900
1946193164,5702799
488726527,10079768
504058730,195578952
143914114,542441
4453507,206488623
1468174928,180751979
32566036,40781860
274132234,22902212
243528855,198529927
3278337,1932113149
3278337,16524545
250826347,10210756
32566036,32487148
202524644,32454532
35869554,227838961
1584022646,1672465228
351302287,295807313
3,353674750
375606931,27568897
19285201,458904323
7802102,295094604
1412785018,1378329808
1183937846,90836
13936326,756724999
32566036,305475895
473489843,785341520
3,206767714
593635705,1508675107
12116414,32051849
1621315267,23930592
3278337,1006527871
32765208,31303627
238435144,9383969
19285201,1010748262
13936326,1421866603
10342834,908938
3278337,917337526
19285201,143534569
13936326,276784789
14775670,287057441
424932657,180751979
224748520,1683595040
275511834,1605506541
256069362,24893217
14775670,16875530
7802102,2875055
3278337,1638295036
224748520,654963643
32566036,402289050
390224619,176017571
26796699,300868400
18992369,1755586
23237417,20506623
3,1955606835
19285201,257596383
3,1535780667
515204129,54261989
26887525,49626362
1242590688,6080011
229844019,1545066401
13063330,225342391
225773718,1672465228
360446934,42092600
27320150,30660281
1180230328,296692079
3,218335144
3278337,41545384
15142202,40778982
19285201,601111692
190960369,359414962
13936326,2268819
14775670,25625376
32566036,192533032
1405616797,1344573618
13936326,3209092
14775670,218426248
178426807,244956
19285201,26958029
26732946,834351970
8013263,31166269
768517014,1126748931
13936326,15304624
430498547,870971329
13936326,183465917
14775670,1571277150
32566036,205902438
7858588,573219148
285795131,46260321
441803890,180951104
196666177,38444599
13936326,1562707960
3278337,1196611415
3278337,1760479077
3,501992
12505236,1812257
1061741451,610916797
1841920,30880489
645964049,195578952
1416128333,905828886
36917252,16342124
168387,6960382
19285201,179967394
53962594,11432088
1238950842,2068252931
3,144410956
351302287,488135216
17450774,1967018490
3278337,1503614913
3,215426
22231049,255779046
351302287,647216451
16256266,173607663
246675066,272935677
45671489,1331273411
367306575,349987542
503533641,31122504
43777133,310160373
2222101613,1313845793
1539892333,4808165
250914687,505395339
2320961190,16409854
7599771,958208
30643326,43677883
1261696679,405272458
16563879,38674777
16256266,5923499
7557235,18778986
1522157531,214853019
16256266,968770341
663478577,222195079
43777133,916198628
3,1530030612
381986718,496418983
645194651,283521619
351302287,53407252
3,238307884
1977710043,359296896
1399060190,2079209175
19285201,237894986
1667453053,189209263
13780992,180332270
351302287,641576547
275032000,33901829
7750628,1092091823
49378812,320308107
22140035,168387
32566036,9343855
3,2501227
462614961,1694466596
39215269,11937016
14730961,189872152
1667453053,2278448755
429172720,680124062
22766879,557634017
351302287,2013218476
454035,2962343
1635083391,4003694
32566036,501330842
182548013,33700453
12578,562148
33947271,251398382
210250823,20689001
351302287,213362404
3,2460396
11751588,44817182
513427698,1054560919
1289005130,486017419
43777133,403492657
1535375210,2011412963
32601728,14190410
19285201,530409352
95875,12269879
7693450,8806150
49305144,545345298
1535375210,362266066
362940112,313507461
545519469,763301916
1989685045,31166269
352512285,10986089
1183854885,5053351
32566036,212194315
287442669,631629
42084357,208061507
3,224676826
1417871663,556268217
251398382,1555989438
246632761,1626697
16256266,253468330
632417790,3278337
222537454,1321069691
51733808,31940879
16256266,14229209
42405998,969835506
6096444,213861126
489291667,1990182181
297604135,363385869
26347340,1323648608
23854487,1715306958
1356,255035
518559536,268235859
12936542,492243044
205931864,185259028
394360648,467937871
1108928199,50116105
18084470,194429047
1580233448,1308581452
21409251,369303718
14012722,1272632177
43574996,958208
54889187,43366588
52290287,301361865
38826756,20486314
3,761041
31083436,26190194
3,9247955
216266844,13936326
1187173242,1384904375
281481567,1352315606
33650613,192483804
47446109,15138851
321650413,17682812
26310603,6035695
32566036,17093882
30608699,187017935
5412408,1636400223
203550227,10986089
308558904,5017959
294955281,282784176
1088832906,500012638
20438057,254441081
363997562,2052194514
1088832906,514467498
32566036,187234522
47446109,488222845
187719908,261582790
1088832906,1127133396
43575203,284793422
32782367,285902784
42248547,185259028
289624579,276463616
13369366,1074742133
1088832906,431564018
32566036,53015879
17855351,13340737
43575203,11519722
40632405,27404115
278052331,1216849
43575203,1313854245
547939664,855200749
453081094,1821064227
40981854,221155293
32566036,28603766
332704175,39623193
254218839,187122124
12238324,1552785254
145605575,254307695
31486926,1216849
1670119744,1531872344
32566036,1122152018
453081094,1647075517
502364172,90836
354463072,17074790
16403859,317564980
1402601675,16581879
23258308,257439302
343412362,375957624
3,2436829
1812257,41372763
47446109,53351491
241521957,242956392
1485458839,346016595
303726610,31210843
850424849,40603783
261623491,536645409
12936542,291494459
628157198,1498251184
174850681,49204131
1642578649,1763282
2026993780,5702799
32566036,371414560
346422585,1416180047
1485458839,1948098684
1203982983,1456691409
3,200543
49416363,1464475008
1485458839,10119401
374647383,38050172
2279634009,46379274
20506623,1412228468
357591440,358466806
348420295,339429349
562500499,36693774
1296947,253087817
1485458839,1536873201
44136657,229241216
1203982983,1522099069
498103412,22902212
2154888778,967200872
1485458839,396335893
1126634405,1416128333
386954365,210250823
12752823,908938
1563456642,47058707
228686850,197728177
32566036,1159837321
197265674,43166695
3693504,548239
335677721,263535618
185151807,725315540
49746902,186245126
42730520,1596941383
1485458839,334487935
228686850,1575593698
228686850,221156753
1485458839,19614090
275945446,31166269
6210351,1699678160
1354460,210133948
32566036,1053007275
550246407,611776146
230377375,31166269
375129227,258986449
32566036,177313513
183634263,176143704
1056101,852896
22116589,1448434705
3,86253
32566036,182556441
1238674253,262137049
47446109,176597927
366170906,471567628
276081495,11858354
32566036,258553664
1072999262,16157464
32566036,584521543
33605437,251398382
45304962,195390669
270838665,573219148
1704431453,405272458
244053967,2070476
31120492,2017723871
1122664643,1112306875
47446109,190802983
1240000822,1372436118
205550905,1095687475
53823537,4809211
22273,30918663
575201079,54326610
3,982487520
4296422,42132411
47446109,217007224
29771634,181174085
414357610,358479917
271208235,38543570
11400,1626697
3,218198570
371556663,20327457
145885782,354871082
29771634,23679609
1811409618,486017419
1371755464,1542372361
32566036,278370267
32566036,296392674
5618451,6027299
195537770,656084254
32566036,347166706
22116589,233445
308499421,359414962
612626573,363764511
239863871,284072501
19953079,20466422
13936326,44598008
22116589,315650436
1837189,26190194
29771634,713684482
22116589,10539406
236097852,188569938
25194884,3825627
47446109,424254018
1481856027,104846982
29771634,32982112
1553729747,452881772
1501040746,40714794
363997562,1540322495
49747438,4051331
49747438,198299947
47446109,267300320
2230959,31303627
226028375,45888914
26766731,31303627
47446109,10485261
22116589,1569565165
47446109,1287036445
29771634,1187827003
1978699280,270076672
3,476320659
29771634,174775714
32566036,935016618
47446109,1509035615
3,1455014
317777566,275440597
414357610,34032177
29771634,55399920
47446109,775523938
309684170,25610315
1619788515,193631978
49747438,25663984
272660045,1476414
32566036,203637799
37245481,28219681
49747438,32107059
27481225,259817059
37882673,263140581
2242963117,2041469120
19285201,2082841
386009920,306919153
47446109,732763884
22116589,266705543
37376153,3041546
288314599,237995823
251398382,284075532
414357610,50232082
796676510,31313904
49747438,14768905
306224771,1534752198
37376153,193884908
854333122,229031268
39025232,528823760
3,21757
187710460,1961243895
7030709,31206270
49747438,305982427
27481225,37317008
330679970,22005723
27481225,265039298
54194045,225214
251398382,274581899
22116589,346804993
3,410965404
47446109,145696761
9125775,1136644585
189155187,181897560
1911906827,313898633
2089803162,1397667967
8171268,14434787
32566036,1726110173
2606041567,25761412
32566036,26597869
37376153,349170868
696098,273096966
1513532881,791146972
1221467418,557588530
1499202346,2056883869
48720039,1616838166
23375541,759694313
414357610,881783
32566036,25184226
144711480,870971329
37376153,1538135374
54880591,1441223835
289093841,195578952
238455043,1319246980
233002230,258986449
3,711775836
1071070095,509338467
3364097,4809211
1382106678,417150863
189155187,255762223
401998462,207214120
144744138,1097281280
37376153,34041394
211946547,1006769333
294130601,31044409
5273454,1565106646
195620179,1972057419
251398382,987318
22116589,1592258
32566036,1803022189
33772882,265046303
189155187,1364087183
189155187,4084122
3,10541
17084088,38623518
31717629,514507394
251398382,1054814542
3,970364711
2361747936,319223866
1713507458,1505014329
22116589,31564782
189155187,46805153
32566036,229984982
17084088,199700190
45321,7269048
291517095,239771838
189155187,218588325
3,480720753
414357610,239662527
240258214,1534752198
11752866,226134890
49747438,257486512
190145069,190608663
263547414,2144961925
13168034,31350891
51578886,14234108
7694878,750258457
17084088,1450079030
32566036,42212110
17084088,201115827
240154623,49972400
599266475,25080510
186245126,14436876
16404714,218875353
3,23989931
32566036,9403184
22116589,22383697
3,4544535
174475208,417328000
3,369951598
32566036,402111301
251398382,51492444
318680837,763301916
3,24188989
49747438,333957059
209849543,20327457
478826831,711136
22116589,1400597616
17084088,1301850586
754272470,1430805087
32566036,1652368527
1067599,1989635700
218642,251111040
32566036,2221997883
1288459146,1246574335
183635167,32096054
184177071,255709437
18355525,276362483
414357610,1097107223
218642,28683999
1644642314,1228859497
492089050,40416046
471567628,468185610
206488623,296558422
723872487,14190410
414357610,42618728
13936326,1457278117
650147964,199065487
3287129,3117230
2956718270,1534752198
30820455,2199567393
19229447,601744592
13815316,13936326
1061406,109049
53737816,20432125
10511688,49388347
370611904,43770307
1762790770,1307222816
5919352,1149897406
10032244,237907389
3,440908119
328668898,22902212
223535667,1213505081
2160429166,2070476
12493918,991697
2045078319,2238164016
224529806,1397667967
251398382,31793025
27320150,206216414
309644657,294544834
251398382,17177955
18355829,9395107
15265310,185291443
22116589,233823538
15265310,237431539
55835004,258587690
1620675374,2056883869
8558785,4521923
237285115,576696472
251398382,486448717
15265310,16898972
10986089,19386570
55835004,43812930
22116589,209419604
2045078319,369714205
251398382,16940876
251398382,202137470
2045078319,1010846
583103756,179754618
22116589,179979626
55835004,2017171046
178541814,104850040
53647560,283432007
22116589,53777791
330831593,295292283
210250823,1567339396
1780109981,1414295830
1157817879,1498251184
328423032,419998334
1537144445,2153748628
15053946,2614447
328423032,47821936
22116589,41729266
2045078319,1672439537
197921308,266095012
273809844,255709437
328423032,1309537461
8520123,22902212
3583201,2345099
27990396,15724621
413309169,439287371
1737230995,28185785
55835004,181105867
2045078319,12309790
32566036,542751996
3,249753388
27317685,2020519
400587138,25647505
55835004,300709090
211007195,1321069691
31488395,2652840
215747383,441965457
55835004,183978228
22116589,13311496
5618451,12351193
32566036,5487917
328423032,224044361
265320871,13330752
1780109981,1582957825
22550501,231265002
237285115,54962830
486017419,1791806930
32566036,175463786
22116589,290665170
55835004,21821916
10748926,47945795
276688286,31940879
1174611456,29867794
15265310,243908214
10748926,182181975
695237076,365553625
204100274,275440597
3,107693
15265310,177878687
22116589,24868444
2045078319,691936209
196466280,1364133920
32566036,343285183
25631017,1968646975
10748926,250149072
2338459392,1397667967
3,4799850
22116589,22173318
2045078319,1960584021
3,1279106146
55835004,1549030796
17891018,3336175
10748926,398047543
49388347,31762169
511840056,11937016
2234822445,174547288
186192814,271541089
179384951,662937239
254167552,369860985
560524840,499113139
176437539,1344573618
55835004,26197827
31764402,9319513
1403830,908938
29715387,275440597
55835004,52330494
32566036,387899671
9607650,11333785
1216849,200224731
330766795,2941240067
210250823,31020067
6968142,465548648
1355770,1823747
14700530,205369555
39586866,1296902015
10748926,546874051
24991347,1359908361
3,531649785
36139269,56078501
254167552,306772925
6968142,12572239
3,774561292
44625741,25333594
463519309,31994079
645093090,470216445
10748926,14402343
360973346,34231113
1355770,3842622
3,6094385
24314542,30004033
4454923,377106
10748926,16661347
298056214,31166269
274420827,317164217
22116589,1537484693
233369596,13340737
22116589,1424736166
33924942,245316702
14217229,904735218
36139269,428515596
22116589,7350191
363997562,1434658
22116589,14667708
2345358435,363764511
22116589,31229886
300478515,2759294
201682091,275440597
1554747935,7750628
10748926,15273135
144067233,229031268
10591630,221873759
1288380,611975996
312941172,594034533
177470121,272451104
10748926,24837363
998127340,245316702
542699691,280233499
32566036,944381786
36237494,566147620
292236821,190608663
3,4169697
32566036,175693682
1642578649,203833571
22116656,16553226
251106184,31994079
554060590,1601034599
1433770563,605681827
11053022,45888914
36139269,45543851
3406622,8806150
195390669,612331738
5828955,9315238
13766867,1216849
20486314,31136273
38214419,258986449
296966105,1244101237
349923280,38620338
1766556082,1672465228
319812638,270009254
1723071298,11937016
200929141,452881772
1621511071,2160968589
31718236,18621078
5552751,20952562
351272996,1319503504
836860324,516700336
10748926,638638
9607650,191345409
1468103100,1246574335
487005090,207115603
9607650,200975343
890301232,1397667967
293661493,293468600
280066513,195578952
32566036,7974259
35711827,261582790
504461795,213383194
54586229,248055141
1913393132,1948190676
317766548,12670582
1271460486,12551943
55835607,25076703
34864096,1001664
255912832,2243600487
745652615,374568991
7802102,5837375
21198011,614280
201462191,276882588
182080778,216316617
27152063,10748926
9607650,386120691
181463950,2343677459
231436977,1416128333
283152075,233541951
300402541,33709116
48547165,216726641
208148536,1278837526
276902240,178615658
466148,254307695
17038426,958208
2120751225,31166269
1489197287,1635704978
1054247226,238894506
491782330,26081817
249396376,27443659
504461795,266619136
45321,2498723
192263422,11432088
216226027,41253426
49590405,263130735
19340568,31136273
182080778,525087816
559110389,2068252931
12643251,45752977
22902212,4122772
1216849,290650828
2888295,340777645
1416933571,1365422407
271241721,1288789770
1700154626,814699117
344763365,193711293
4229131,183991981
44259622,195997492
54254144,193631978
1544679378,229031268
10952073,1670729
37603089,13511306
51515919,31036392
491782330,253412466
9607650,175709431
52736246,33852444
9607650,30672129
328204478,1948776437
3453183,1818610138
1705186,8282395
9656641,316962861
689191337,1265698509
331564309,1416128333
182080778,1641928428
1635196397,1520153927
2888295,3318107
345290450,12196702
463008994,1469816400
2888295,332267156
463008994,412014425
1811080180,2211541086
479531472,251141062
29360412,3720577
360973346,399440433
1223388,90836
351302287,1163505751
182080778,16659362
276362483,33260299
36139269,183940064
9656641,192176403
1983213288,178925921
40603783,1021834380
612173914,1801398246
25166145,284887628
11793517,3583201
813233419,870971329
14680118,321726385
36139269,24333319
19135878,1812257
1204885685,1176367429
6427356,1071070095
182080778,714638
263779680,203023757
26364166,1433027954
2503307069,1378329808
1478799719,427299019
36760783,207115603
182080778,1025979512
326463304,14076404
270593240,33901829
614526171,685954
1770462996,1246574335
9607650,45788843
360973346,8152030
1478799719,523828005
9607650,220729022
36139269,45198972
36139269,349887602
488073698,1504639379
182080778,178418949
4967990,4809211
232202100,199945054
26218994,1268784731
5427549,958208
360973346,30194851
908938,180868440
312300951,239363325
48496117,50125937
36139269,245388465
235160367,1179770
200874704,31044409
611975996,503988309
193868304,452881772
206569904,255709437
504461795,30739359
36139269,12717246
1954902030,405272458
182080778,1464772040
360973346,177177501
856429804,1418566176
9656641,17410845
1614943151,405272458
6034691,2031930387
245102950,8278098
2302934618,2033002874
360973346,2973246
1504968292,39623193
861078347,42211093
195095945,8488463
27320150,17432831
1663065528,1397667967
1253635991,47120133
365212022,195390669
6034691,18765489
504461795,284366603
217245234,145161066
729227343,31994079
36139269,3769650
6034691,50835711
4255115,623602653
4255115,362454517
6034691,30442841
6599095,522755993
46060534,52305172
592314317,207115603
182080778,45040604
360973346,503064444
6427663,15157493
336593487,218875353
861990341,1642578649
504461795,239645816
352394250,348414079
602,8312731
640059768,1755586
192477192,254034054
202637108,21988411
3502199,9923933
14049158,256870725
7802102,193646728
9656641,12704931
422058269,1710063900
341094966,1307222816
2260669,1216849
1134620165,328423032
36139269,177443975
2106681806,182080778
504461795,243016054
1918202025,522755993
1564681882,2060942576
36139269,1448789479
967200872,2091007810
36139269,47132137
967200872,1459293526
36139269,54521332
36139269,144541173
15210883,31900841
1127389847,1099573025
308451992,2003540705
241343129,262783428
1902066527,210250823
1272058927,531256949
9656641,1122995522
9656641,2782531
504461795,308133089
1376408870,1642795361
923856492,207115603
1319503504,2033785351
320283100,207115603
1530921706,3737
323753837,2020519
201683169,1902080084
36182496,22766879
200278769,185625898
1376408870,498065820
313006588,320308107
1505014329,26699581
36139269,177454708
15899390,10079768
225527754,11812803
534471,1626697
324541018,210250823
9656641,566535717
611490585,229849161
294394028,505395339
1928862317,307933074
174325816,6080011
8524923,969835506
618863070,1397667967
36139269,179742390
209023344,367537703
1644960041,322773276
1712068908,6080011
2080119136,1596828709
861078347,45041772
2190116311,7750628
504461795,1320467
36139269,344176357
9656641,39626446
1505014329,1277615606
1168322,439916
46235398,439287371
264302312,474212457
1376408870,1544667618
492313349,217666467
492313349,1267518367
313881012,24736455
245102950,410801503
1786138977,611975996
15479742,20486314
1426477427,392695513
1406122325,1642578649
504461795,1388285546
1376408870,199021511
504461795,41086575
1084237787,471567628
174594908,1552785254
824181685,33709116
280176300,183801116
178789273,604947545
20511528,22766879
2565047,1626697
1950061320,8806150
504461795,1365833390
212871139,218875353
253238223,277013173
1385431317,28050340
1299599857,31940879
1378919314,1763035
8525154,1447300555
1376408870,1199330483
36139269,350658441
1385431317,276684387
1014192505,300868400
839930402,735468625
248967634,42626692
12855791,1811170851
1354974020,1142819314
952182480,1540076815
20185389,1755586
625520282,489291667
316735462,14640607
590610775,4873405
268967018,332348432
369513062,297562186
312832732,1200604391
442807196,260595519
201497698,359983607
750779213,2012194743
1579463590,20327457
15995928,4521923
197133392,40556777
2249817942,763301916
1376408870,1536949164
1376408870,1466918413
238821003,266095012
369513062,228262580
327217132,405272458
206926611,24000064
180100771,13316595
217245234,396021244
743461415,736705650
361058647,16372557
32251615,221109968
999123383,506570320
9992555,417150863
268967018,30115486
268967018,35638449
1526146336,1487862517
23069799,54194045
1425015912,10930327
42251301,15520131
661682806,855953222
54199218,276362483
294701288,217471131
213593013,210250823
2554593764,2067667833
497287654,31166269
504461795,571982165
268655195,1249821749
1609978512,763301916
217666467,27173075
1376408870,1130440606
1642578649,1518359333
2229126353,2092226006
241867479,1542372361
242578311,29974566
32162544,190608663
174064818,192975462
208955043,201261851
333448372,528199525
19011162,32096644
1376408870,1519536113
623648523,274504162
177289362,193631978
1217,1333999764
5355753,5100202
2224061151,28419299
623648523,1503617610
1356981,958208
230718188,1397667967
921327010,7121376
367221423,22680271
34865723,17561696
268967018,26761154
359758388,2237012260
1063977927,1321069691
1303688382,320423354
420107782,41580294
2158780,6844938
29804485,173867033
1749322231,415887980
3408495,1626697
337900853,6035695
1386354397,1389036043
1511529611,776918881
1023547108,8954130
242578311,17158447
1642071295,2890148857
7198437,180951104
186968047,19229126
1086199167,515786322
20976787,6035695
23005,30880489
4414263,904735218
204123013,33901829
221163386,322787159
233969442,5618451
1497398160,229554362
476580736,467501249
931813131,1528530967
1600188767,31122504
216538379,1245201127
185155650,4003670
644715621,1729678587
28408417,55835004
466036422,470786054
222766803,188288463
1828283245,2104430007
828738081,352746989
1008827005,605681827
482934545,188642065
20981827,1414474944
553670974,3486264
471532521,196466280
190207129,1932135334
3177456,335811
1012344628,14234108
1176502591,638305895
1399986054,1540076815
1399986054,522755993
623648523,179083035
623648523,449648414
217275286,243196606
42360224,309644657
143766681,651051089
306715998,339700408
1925928429,2334477262
35280870,1561126357
2113432756,593349807
32920820,25165398
4457422,25076703
1356,319373504
180446065,11937016
263254540,36693774
1454436878,188288463
510285924,257599020
55968773,45991955
242578311,293563102
13936326,354303709
13377522,2611267
488733468,351843839
265598383,21593203
242578311,883456
21108663,253445694
17997483,222859491
355210883,31166269
1717830678,918175881
1538322999,785341520
306715998,23736579
217275286,272210378
189006888,186192814
510285924,2372793649
265598383,221002455
1321648,282784176
1321648,6080011
203525113,680369096
242578311,10449726
265598383,186205414
4291418,1626697
1356,1423214992
265598383,229019387
217666467,252318200
242578311,2186976083
1570817640,212533196
1237416801,1658565269
1511451112,2067667833
38011990,245140932
144123996,1074742133
1439441145,527424889
488056936,2068252931
267659971,1752666740
196466280,308884298
265598383,2959778072
33300753,1939728
1237416801,227023480
306715998,1093507524
265598383,282598402
361257300,191275655
244538319,1639344462
306715998,744022500
14234108,362684441
679614462,405648921
1579375591,186994473
144564691,465459889
265598383,456910153
180482705,529645075
986973387,392695513
367264985,377416728
242578311,1507828712
15141842,570025368
502823599,4113296
9657392,53741579
305725752,173728948
23537951,1430033993
1725957510,3278337
7802102,201854975
1369855423,6080011
1807920265,434666174
231218629,229554362
285802880,193711293
484705578,1397667967
1815097581,1134368746
180482705,36046952
358519203,13936821
34866493,195997492
526800355,180751979
15992134,33709116
526980244,30880489
364446155,22827431
14775670,49036486
265598383,32797374
231845045,344711992
21068778,5469148
33651695,46670386
270672455,217666467
339800879,3002463
2129829711,1642578649
191061167,3482801
242578311,29789356
242578311,4572335
687798225,680124062
1169486304,307933074
255273457,30918663
616653741,1591800
191636280,27165396
211027354,10332369
225664241,1818610138
10955279,254511196
175113718,373719104
1423828180,1541840359
2166621,12438847
1565065909,201261851
616581866,210250823
1311988996,1618927895
34023992,207115603
241851313,1074742133
294701288,468902354
220791544,380208934
20084206,31717629
143766681,45305273
188123867,245509748
1965128780,31122504
182761040,229554362
1434921576,1352315606
294701288,234998251
4785008,48000985
1378092555,680124062
1216849,523208732
18416503,45732876
309373892,1306108565
280107347,482299180
604077174,1669670400
1539779213,176709327
1934106399,290110951
18991144,25076703
210133948,1139169525
51563173,327150909
27145629,268220597
203644316,267316201
5380454,190211927
180482705,376160626
1400287223,612173914
10487446,20438057
242578311,1733166615
633708015,11855464
1602162540,233679639
1243705703,2012194743
104774395,455007569
223518555,243052011
210133948,21670216
18416503,53363437
48704193,43601525
212722202,2020519
54194045,34497440
104774395,326060411
52692655,40594046
9615146,28219681
19138230,7750628
588733378,814699117
39897340,43687856
18936830,22655278
293650087,23505290
280032263,49747438
184770073,855200749
26389194,5805294
182589912,250784839
180482705,501190090
1451326752,1397667967
325060383,49997546
6654671,8852600
1096344252,508351232
210133948,492291017
1097474095,527424889
33917873,14402343
277935178,31210843
537008638,31181470
39106397,31044409
48704193,11365425
1487342953,206488623
18416503,1438456643
278921526,637206413
48704193,1939439
1789667495,1560215505
175075,33288453
18416503,350161837
17021203,1416128333
18416503,12460992
18416503,173600194
1581667970,15709275
242578311,446220069
2129088,242578311
176424632,180148745
18416503,29099479
285275285,265598383
28422820,321726385
1402755526,15701867
48704193,14243221
18416503,8167416
474177211,193631978
4521923,8106190
4873405,572133551
403548166,231122374
36530728,6034691
577132269,241126980
4521923,6025569
4521923,4878659
22043260,276269058
212923623,20327457
612751999,1780109981
176424632,23825114
22240974,277622269
176424632,298429150
502683398,203201034
7372040,1680219827
1425235676,1642578649
204683899,319223866
195173046,29286290
184374940,54406209
7368681,1237924342
145784098,16256266
176424632,311423807
502683398,2101796945
1680219827,2218127470
4873405,1375003
242578311,1543505
242578311,261977084
1290218245,30109598
2129217,3205457
4873405,7283647
1424387402,401497029
342388717,263130735
1623786568,506570320
1580673824,31166269
3278337,185639557
187478522,439287371
1680219827,1363902683
1080258913,226069902
313898633,220024416
4873405,11469980
14429323,201270510
49640401,855200749
25610315,293034400
27295115,3583201
178290061,1778726561
225193269,33709116
4257144,217666467
3,265431166
23321760,20438057
4521923,3943214
209955468,1416128333
213941664,31994079
4229131,259738701
184374940,32071145
3,411117707
1320019267,530068773
263413664,573219148
4873405,636120737
1680219827,1687857741
184374940,254567381
4873405,1812257
1358252858,16256266
176424632,1486191
52600828,1617319497
175210151,113969
470071,573219148
4873405,1026024
1680219827,1997408946
40483361,31122504
37811705,7802102
4521923,21820456
227810643,359296896
17259827,199135491
2501074955,31166269
294651867,10986089
231833305,590156471
304225035,374700189
176424632,617450985
253505360,278894228
248055141,200208888
175527704,199065487
267524906,239223817
1565995609,229031268
30039498,255709437
1547761205,27082245
293633625,254934291
1599548661,434666174
359833622,522755993
10930327,368017096
253505360,899436479
485121539,1113225370
43777133,1834795461
180612363,595979275
8224355,11620780
1680219827,1642962070
35030922,218875353
1518030735,251398382
220217313,1531490105
4521923,4951496
12619800,31122504
3583201,145493959
290883474,763301916
48236653,1019214241
54698150,2020519
248055141,813292616
4521923,20710933
3317930,1812257
234302857,229554362
508826770,1457841979
316693184,11812803
1369578417,229031268
1453547712,258986449
5922649,220908750
4521923,20872962
1237352209,238455043
1216849,1527974467
309970565,1142819314
1530288150,958208
5464285,30880489
225542061,37664464
225542061,368816183
555969174,26927519
22158325,5018169
499187828,274439273
465778914,1616838166
145815286,20222417
315793674,1416128333
17545570,22902212
1680219827,1794076348
2290,13818640
15274035,22005723
25610315,14244501
1542086678,1541147984
178615658,52267888
189449603,375577730
248055141,29531784
229736407,279584248
611790517,30735780
25387265,39316088
10956478,531320433
27320150,404035553
1030469998,15724621
178615658,54065344
23166948,14012722
218783918,232563216
14902415,596949173
1126203248,49972400
2198495441,763301916
178615658,1184727115
18147731,31166269
350488370,1708099829
292563257,254307695
1204885685,567952302
50333993,24554298
280068118,6035695
498295102,1447270474
257206024,20327457
238826282,251510498
238826282,278730219
184813383,1447303514
7438390,307111500
1848149,224192843
176245022,578094495
1709373906,1153742941
1216849,424020692
180418439,22424135
39597000,1358722623
26389194,5171602
922756081,551806644
178615658,1098389823
1153742941,500564015
1642578649,1354296732
145503216,590156471
207115603,1398543467
16106883,211514018
1244748540,763301916
2000432039,190484841
16106883,1348879876
33038860,22600662
371612037,210250823
308379759,175946953
